img_name,top_50
CBN-can-B6-20230705.jpg,"[['1393679', 7.3404], ['1741661', 6.5092187], ['1393824', 6.146163], ['1393659', 6.1258125], ['1356301', 6.0596604], ['1390883', 5.7691536], ['1396733', 5.4629507], ['1397513', 5.448509], ['1393660', 5.423023], ['1363421', 5.278344], ['1394999', 5.2531953], ['1400074', 5.106088], ['1395190', 5.0665216], ['1498118', 4.799906], ['1743743', 4.7619157], ['1396941', 4.719613], ['1396974', 4.68245], ['1396806', 4.6259017], ['1395285', 4.524571], ['1389597', 4.501252], ['1741903', 4.4679427], ['1743359', 4.4439454], ['1737647', 4.4295774], ['1397528', 4.3508196], ['1392274', 4.345502], ['1395114', 4.3049965], ['1356054', 4.296071], ['1397208', 4.2720823], ['1393684', 4.257059], ['1737423', 4.251597], ['1361316', 4.229138], ['1395855', 4.1970997], ['1396971', 4.190567], ['1647677', 4.1848707], ['1391734', 4.170138], ['1395807', 4.158965], ['1382784', 4.1263385], ['1720975', 4.1189117], ['1390764', 4.1146936], ['1391499', 4.0798397], ['1398471', 4.076498], ['1390658', 4.016557], ['1556990', 4.01232], ['1743803', 4.011986], ['1420558', 4.00606], ['1388766', 3.9766793], ['1362331', 3.9764109], ['1743605', 3.9677863], ['1389929', 3.9674287], ['1392035', 3.9537494]]"
CBN-can-C1-20230705.jpg,"[['1391499', 9.486571], ['1390690', 9.440186], ['1391313', 8.3727865], ['1364071', 7.9408135], ['1392767', 7.6348386], ['1397193', 7.1507764], ['1697320', 6.83798], ['1360874', 6.6290693], ['1391310', 6.450842], ['1391312', 6.2044754], ['1397528', 6.1948566], ['1391308', 6.0549664], ['1394999', 5.9318643], ['1360472', 5.9281735], ['1397500', 5.908819], ['1391734', 5.861489], ['1400096', 5.8567734], ['1721018', 5.5770836], ['1397123', 5.5389123], ['1391309', 5.5317087], ['1389346', 5.5019884], ['1389986', 5.494328], ['1481537', 5.434433], ['1738627', 5.330798], ['1393708', 5.2982373], ['1413421', 5.2716136], ['1738847', 5.13729], ['1397135', 5.0693536], ['1397524', 5.0598717], ['1737491', 5.0490336], ['1359667', 4.9843283], ['1389543', 4.9369645], ['1697487', 4.9250646], ['1360205', 4.925047], ['1391975', 4.8929806], ['1724565', 4.8627467], ['1360984', 4.8215632], ['1414270', 4.82098], ['1418076', 4.8042307], ['1390706', 4.778323], ['1393810', 4.76973], ['1399096', 4.698433], ['1360985', 4.6837735], ['1357081', 4.6787004], ['1391494', 4.6563835], ['1360861', 4.6556153], ['1396186', 4.615418], ['1744008', 4.6018476], ['1398805', 4.5214705], ['1361526', 4.4606295]]"
CBN-can-C2-20230705.jpg,"[['1392767', 8.492469], ['1724565', 8.004096], ['1391734', 7.271009], ['1360984', 7.047833], ['1361526', 6.8702383], ['1394999', 6.450872], ['1737647', 6.1469135], ['1738847', 6.119939], ['1364071', 5.9715953], ['1391499', 5.908361], ['1393824', 5.8849826], ['1397528', 5.625214], ['1609716', 5.598835], ['1396309', 5.4804497], ['1391313', 5.4756594], ['1389329', 5.3536606], ['1390532', 5.248257], ['1389986', 5.1351357], ['1720975', 5.128924], ['1389810', 5.0820804], ['1414270', 5.024583], ['1397548', 5.0197263], ['1666930', 5.0152154], ['1393977', 4.991388], ['1390690', 4.976995], ['1394754', 4.932424], ['1418211', 4.8821435], ['1396733', 4.7457542], ['1391750', 4.724783], ['1397500', 4.617482], ['1739270', 4.574111], ['1356301', 4.513205], ['1361647', 4.503428], ['1720939', 4.501343], ['1400176', 4.497246], ['1392274', 4.497014], ['1356129', 4.490557], ['1399096', 4.474358], ['1396411', 4.4417357], ['1395974', 4.43431], ['1356307', 4.414557], ['1743977', 4.413063], ['1741706', 4.408123], ['1395807', 4.364422], ['1684273', 4.303496], ['1397468', 4.299373], ['1362827', 4.264569], ['1392655', 4.259299], ['1360991', 4.186653], ['1384482', 4.179586]]"
CBN-can-C3-20230705.jpg,"[['1392767', 9.188041], ['1724565', 8.162071], ['1360984', 6.5561867], ['1720975', 6.550397], ['1394999', 6.076222], ['1361708', 6.0298223], ['1392766', 5.407781], ['1402995', 5.3061266], ['1392655', 5.13768], ['1697320', 5.0761113], ['1395009', 4.983489], ['1397528', 4.8921247], ['1363543', 4.766293], ['1509735', 4.765022], ['1432876', 4.763048], ['1418211', 4.7377787], ['1392323', 4.636714], ['1393824', 4.621704], ['1737423', 4.6021547], ['1397384', 4.591919], ['1391734', 4.575017], ['1361526', 4.4960713], ['1360985', 4.468895], ['1391499', 4.4446187], ['1360764', 4.4127684], ['1389810', 4.39182], ['1738847', 4.3882732], ['1391313', 4.3786635], ['1360991', 4.341506], ['1391975', 4.2813373], ['1741706', 4.2597766], ['1684273', 4.2438097], ['1395285', 4.231951], ['1362023', 4.230272], ['1388941', 4.1799207], ['1400176', 4.179842], ['1400124', 4.1751223], ['1359649', 4.168033], ['1397548', 4.115388], ['1360763', 4.1018233], ['1394754', 4.090328], ['1414270', 4.0859494], ['1361705', 4.083655], ['1384482', 4.0669646], ['1398805', 4.0506444], ['1363421', 4.0337358], ['1361683', 4.017422], ['1651233', 4.005326], ['1359835', 3.9940698], ['1397255', 3.987321]]"
CBN-can-C4-20230705.jpg,"[['1724565', 7.9825387], ['1397528', 7.1780376], ['1392767', 6.533869], ['1394999', 6.153803], ['1418211', 6.0971956], ['1414270', 6.0338316], ['1391499', 5.9605055], ['1741706', 5.9129896], ['1397070', 5.6521144], ['1395807', 5.6356916], ['1738847', 5.5984793], ['1395870', 5.5494967], ['1392766', 5.526544], ['1391313', 5.4669056], ['1360984', 5.4456987], ['1394754', 5.374599], ['1393824', 5.268056], ['1390532', 5.182547], ['1393657', 5.1060777], ['1609716', 4.957817], ['1432876', 4.837743], ['1360435', 4.6556106], ['1391734', 4.4740863], ['1395285', 4.4609246], ['1361708', 4.337491], ['1396739', 4.294359], ['1396974', 4.244104], ['1399096', 4.232893], ['1393604', 4.2243376], ['1666930', 4.207357], ['1391975', 4.169838], ['1391644', 4.166696], ['1356075', 4.1360292], ['1360269', 4.1221986], ['1359833', 4.103997], ['1394800', 4.085412], ['1400096', 4.0373325], ['1395862', 4.004381], ['1362827', 3.9497342], ['1390690', 3.9318836], ['1395855', 3.9203687], ['1390659', 3.895344], ['1398805', 3.8625357], ['1361705', 3.8424742], ['1389532', 3.7783327], ['1361526', 3.7639644], ['1396733', 3.7577107], ['1394502', 3.7164376], ['1361168', 3.7100592], ['1361707', 3.707002]]"
CBN-can-D1-20230705.jpg,"[['1392767', 9.137462], ['1724565', 7.9549356], ['1391499', 6.980083], ['1394999', 6.906838], ['1684273', 6.8251014], ['1738847', 6.8120036], ['1391734', 6.5059376], ['1390690', 6.3530755], ['1389986', 6.2391567], ['1391313', 6.0745363], ['1697320', 5.953097], ['1397213', 5.857086], ['1360984', 5.831562], ['1397528', 5.544988], ['1360268', 5.3645144], ['1392300', 5.2580304], ['1396309', 5.2424445], ['1739270', 5.2260675], ['1720939', 5.2235994], ['1414270', 5.183009], ['1666930', 5.135294], ['1361526', 5.1285253], ['1360472', 5.106821], ['1389810', 5.056306], ['1360269', 5.0051622], ['1391975', 4.974884], ['1393977', 4.9584613], ['1396739', 4.9187694], ['1741706', 4.900626], ['1364071', 4.799768], ['1397135', 4.7995677], ['1394380', 4.7981358], ['1394754', 4.7304845], ['1359833', 4.6932774], ['1737647', 4.5759554], ['1392168', 4.5582924], ['1389329', 4.5563865], ['1393824', 4.5386467], ['1432876', 4.5053844], ['1395758', 4.500067], ['1395807', 4.486882], ['1395285', 4.4807553], ['1391644', 4.449471], ['1392274', 4.43748], ['1398675', 4.4215546], ['1395862', 4.3900213], ['1400096', 4.357415], ['1515981', 4.3404646], ['1356307', 4.33099], ['1395870', 4.291087]]"
CBN-can-D2-20230705.jpg,"[['1361134', 5.459728], ['1393824', 5.1796856], ['1724565', 5.1284866], ['1362485', 5.0976195], ['1391666', 5.0890603], ['1364071', 5.0542846], ['1356301', 4.959401], ['1412857', 4.921703], ['1392767', 4.6967835], ['1360874', 4.5080395], ['1518245', 4.50535], ['1399096', 4.498042], ['1397500', 4.4729013], ['1392732', 4.4299917], ['1392323', 4.2931995], ['1391313', 4.288833], ['1390690', 4.197831], ['1358203', 4.170326], ['1738613', 4.140369], ['1396825', 4.1289296], ['1742052', 4.0981417], ['1391499', 4.087041], ['1391207', 4.070711], ['1357495', 4.0540047], ['1363871', 3.982686], ['1741634', 3.9294417], ['1357574', 3.8666835], ['1651233', 3.8595934], ['1394555', 3.857116], ['1391308', 3.8373046], ['1392274', 3.82976], ['1394641', 3.807356], ['1357035', 3.7956932], ['1361526', 3.789607], ['1738967', 3.7694075], ['1397398', 3.7549434], ['1503729', 3.7507524], ['1363593', 3.746384], ['1394339', 3.722186], ['1393429', 3.7142985], ['1392333', 3.7063239], ['1391734', 3.7013974], ['1359649', 3.676191], ['1420558', 3.6718895], ['1361372', 3.66309], ['1396253', 3.6223063], ['1655199', 3.6027656], ['1400096', 3.5981095], ['1397338', 3.5771794], ['1737699', 3.549869]]"
CBN-can-D3-20230705.jpg,"[['1425722', 6.1633987], ['1396857', 5.9294662], ['1396858', 5.459837], ['1356278', 5.367535], ['1359527', 5.267925], ['1741587', 5.1198883], ['1396869', 4.964046], ['1389543', 4.9546213], ['1737647', 4.9539576], ['1356301', 4.9371247], ['1395928', 4.892195], ['1395920', 4.879953], ['1361367', 4.869634], ['1362331', 4.865854], ['1396030', 4.833104], ['1392407', 4.785976], ['1622895', 4.713618], ['1396733', 4.6949954], ['1364082', 4.6820307], ['1392274', 4.6320486], ['1396408', 4.6151233], ['1393824', 4.5990157], ['1363016', 4.549929], ['1390642', 4.517694], ['1411089', 4.495503], ['1397208', 4.4503493], ['1363740', 4.4365773], ['1743723', 4.413865], ['1394339', 4.4030385], ['1361024', 4.3961596], ['1364071', 4.3745303], ['1397546', 4.3683634], ['1423209', 4.3635273], ['1397463', 4.324078], ['1396332', 4.308236], ['1361368', 4.3039193], ['1722440', 4.295499], ['1390603', 4.1764264], ['1743743', 4.173354], ['1653037', 4.1291537], ['1622908', 4.030382], ['1361372', 3.9917152], ['1394346', 3.988726], ['1363522', 3.9879398], ['1363526', 3.969772], ['1363738', 3.9693437], ['1391763', 3.9610345], ['1737483', 3.9575226], ['1392138', 3.9421194], ['1741634', 3.9352727]]"
CBN-can-D4-20230705.jpg,"[['1724565', 6.348617], ['1396739', 5.4853163], ['1391499', 5.3464003], ['1418211', 5.317812], ['1389532', 5.290697], ['1392767', 5.1266265], ['1393810', 5.1232038], ['1391313', 4.8241763], ['1389346', 4.789728], ['1360827', 4.787411], ['1609596', 4.6464176], ['1721312', 4.605641], ['1361112', 4.4832687], ['1360435', 4.403375], ['1396411', 4.3688164], ['1396282', 4.3240027], ['1722501', 4.3201404], ['1397070', 4.302672], ['1390690', 4.24495], ['1360826', 4.2312865], ['1738946', 4.1937556], ['1741706', 4.141306], ['1358822', 4.129218], ['1737423', 4.1250734], ['1719822', 4.1142097], ['1397528', 4.1110797], ['1689240', 4.033763], ['1356775', 3.969011], ['1491707', 3.968344], ['1394445', 3.930155], ['1684273', 3.918252], ['1393473', 3.8758855], ['1390659', 3.853874], ['1400096', 3.823125], ['1743742', 3.8138316], ['1392567', 3.8092053], ['1394999', 3.8085494], ['1395675', 3.7549615], ['1688091', 3.7165365], ['1363899', 3.6885834], ['1414270', 3.6738553], ['1396300', 3.6709945], ['1398805', 3.6567705], ['1390660', 3.6525483], ['1356083', 3.579518], ['1400124', 3.5512295], ['1424250', 3.5495393], ['1737497', 3.5476902], ['1360269', 3.5256581], ['1363860', 3.520334]]"
CBN-can-E1-20230706.jpg,"[['1392323', 9.340688], ['1392309', 7.4458375], ['1391207', 6.9408], ['1651162', 6.638101], ['1651233', 6.493385], ['1392333', 6.3492203], ['1362023', 6.0876346], ['1391666', 5.9783573], ['1651358', 5.912696], ['1361284', 5.874066], ['1361281', 5.856808], ['1391335', 5.759777], ['1738640', 5.7074237], ['1397384', 5.7050953], ['1361372', 5.6174164], ['1392732', 5.594174], ['1361914', 5.5488667], ['1651363', 5.5340886], ['1649741', 5.53074], ['1394677', 5.510706], ['1361134', 5.4845476], ['1396079', 5.4391956], ['1358264', 5.43736], ['1651449', 5.4107847], ['1647575', 5.3802085], ['1392260', 5.273123], ['1392293', 5.2029552], ['1397314', 5.1223016], ['1651485', 5.0888987], ['1389817', 5.057025], ['1394335', 5.0407333], ['1392264', 4.883335], ['1394663', 4.8610272], ['1652912', 4.8545527], ['1361294', 4.8227267], ['1363522', 4.802011], ['1396733', 4.785722], ['1390208', 4.7429967], ['1356301', 4.7302327], ['1389929', 4.696906], ['1741617', 4.6553745], ['1394668', 4.5947776], ['1363553', 4.561574], ['1400084', 4.56048], ['1395855', 4.5456553], ['1361347', 4.5252376], ['1361141', 4.513408], ['1392549', 4.509138], ['1392296', 4.475412], ['1392340', 4.4222403]]"
CBN-can-E2-20230706.jpg,"[['1397528', 7.882436], ['1724565', 6.9492335], ['1666930', 6.8981953], ['1397468', 6.775601], ['1738847', 6.3338876], ['1393824', 6.0441313], ['1395870', 5.687198], ['1360269', 5.6585183], ['1391734', 5.6203594], ['1360268', 5.5795302], ['1395807', 5.5267634], ['1396733', 5.4987097], ['1361708', 5.457986], ['1394754', 5.352235], ['1720939', 5.27038], ['1414270', 5.227473], ['1360984', 5.225905], ['1392767', 5.2181635], ['1395862', 5.1913943], ['1392549', 5.142698], ['1684273', 5.0041714], ['1741706', 5.0017424], ['1743540', 4.9129815], ['1361803', 4.907452], ['1361705', 4.8728137], ['1609716', 4.8694477], ['1394908', 4.837059], ['1739270', 4.7499814], ['1390532', 4.674827], ['1394999', 4.568173], ['1391412', 4.548605], ['1363266', 4.4605227], ['1359833', 4.3937364], ['1393657', 4.369705], ['1392300', 4.3648357], ['1396971', 4.3597536], ['1389810', 4.3057394], ['1395758', 4.290884], ['1390802', 4.271065], ['1395990', 4.181636], ['1362827', 4.1731935], ['1549015', 4.165631], ['1399485', 4.1552596], ['1664444', 4.1436334], ['1432876', 4.117621], ['1390660', 4.109806], ['1665997', 4.1014376], ['1397049', 4.077108], ['1391411', 4.071643], ['1394895', 4.0580997]]"
