img_name,top_50
CBN-PdlC-D2-20190701.jpg,"[['1392323', 1.4345349055582042], ['1361281', 0.538770272881867], ['1529289', 0.536894793503333], ['1356370', 0.38956545360013517], ['1397548', 0.368874842683207], ['1359667', 0.3432294609812626], ['1400721', 0.3277627444072761], ['1737655', 0.3205370496718193], ['1361158', 0.31529053126800577], ['1361914', 0.2929873875441079], ['1392333', 0.2928499478336254], ['1398699', 0.2920121808844314], ['1396079', 0.28718551169196993], ['1651485', 0.28573358296213375], ['1738613', 0.26984641921773755], ['1391207', 0.2624404102368117], ['1651162', 0.256556402549512], ['1360039', 0.2552813576850142], ['1651363', 0.24067204270425466], ['1361372', 0.24047748609691963], ['1722438', 0.23892702634536697], ['1396733', 0.23760427971524684], ['1482204', 0.216117572822297], ['1498118', 0.2147960092247], ['1742545', 0.21409167884242647], ['1356402', 0.20949815111782166], ['1361275', 0.2064105032721824], ['1361389', 0.20285214914686672], ['1393359', 0.19311574499313733], ['1400188', 0.19120633884386692], ['1457039', 0.1905143049342444], ['1664563', 0.19004372311507567], ['1392298', 0.18955387524980385], ['1398663', 0.18818447633576174], ['1392168', 0.1876043936554765], ['1357148', 0.1854858108265394], ['1361099', 0.18362960268575232], ['1390874', 0.18292041477754412], ['1360984', 0.18091622561236537], ['1744020', 0.1798290829312027], ['1392745', 0.1794782398181038], ['1388770', 0.17790041073106724], ['1396411', 0.17207499819634212], ['1361585', 0.1702214123858036], ['1739015', 0.17013470658068108], ['1363476', 0.16632625321364697], ['1743474', 0.16488004445355423], ['1390756', 0.16361710436289348], ['1364147', 0.1596226498565293], ['1356054', 0.15794691458568152]]"
CBN-PdlC-D2-20190722.jpg,"[['1396825', 4.720325059963672], ['1412857', 4.566271247183196], ['1396899', 2.936862174430326], ['1742052', 2.1859870509844925], ['1499638', 1.785521716694427], ['1394643', 1.6715553412492579], ['1396748', 1.4478085586861604], ['1743422', 1.403096900083292], ['1742075', 0.8951014467183179], ['1499783', 0.8798486830520664], ['1357220', 0.7630790253425156], ['1396898', 0.5784513780763557], ['1357577', 0.5648271693976504], ['1393824', 0.5577236437638667], ['1357575', 0.5552494920514226], ['1397320', 0.48791665883319274], ['1392352', 0.45149622836059095], ['1508026', 0.4267857431287725], ['1397398', 0.41295273527221266], ['1394641', 0.4082255787812626], ['1423209', 0.3617509516879716], ['1361769', 0.33154987236451755], ['1518245', 0.3239856823025761], ['1357574', 0.3161574785200418], ['1517350', 0.27298400897388625], ['1357268', 0.2653538704972918], ['1396717', 0.265257345220839], ['1359650', 0.231897469620966], ['1389244', 0.2318221786840857], ['1742053', 0.22178838234684856], ['1512539', 0.22002033697706133], ['1357593', 0.21977743816893064], ['1396253', 0.2149220853542435], ['1421285', 0.21291237256122106], ['1724565', 0.20947008987102275], ['1395807', 0.2080351621065862], ['1646497', 0.207352852680738], ['1355948', 0.2016040687339971], ['1396754', 0.18767177365921509], ['1396347', 0.18563243153871736], ['1517630', 0.17968641671561686], ['1389329', 0.17807571905388866], ['1392726', 0.1730452429661083], ['1502610', 0.16652679793288638], ['1409318', 0.16436173295720746], ['1396742', 0.16083133262121413], ['1395112', 0.15570674826796574], ['1357588', 0.15265539406350176], ['1356825', 0.14858382080419485], ['1400080', 0.14838097332274144]]"
CBN-PdlC-D2-20190812.jpg,"[['1742052', 7.47556438003952], ['1412857', 3.871350400130938], ['1391207', 2.7250966507708125], ['1392323', 2.3665045178080266], ['1394641', 1.8361610507430584], ['1392333', 1.5762251599368244], ['1361372', 1.5288878007586504], ['1361275', 1.4725369891942344], ['1742053', 1.363204691639825], ['1394643', 1.3328762940827341], ['1651485', 1.3251354337479613], ['1392732', 1.106656885132643], ['1390874', 0.8830445637170852], ['1394311', 0.8394532780349108], ['1743422', 0.8278022079072994], ['1651363', 0.7294604207839208], ['1518245', 0.6253014041928835], ['1363056', 0.6153730941299551], ['1397398', 0.5531155574925278], ['1548995', 0.5523664988827088], ['1389929', 0.5243724376330957], ['1396825', 0.4808709918986091], ['1737651', 0.46140836281622866], ['1356825', 0.45203600316067233], ['1492221', 0.44057400196872676], ['1651162', 0.42439002751486254], ['1397385', 0.4076987289739452], ['1357574', 0.4071871794260409], ['1393824', 0.39950382337471807], ['1361281', 0.3860221977234637], ['1742075', 0.3528269435928614], ['1362023', 0.3334051858439614], ['1392305', 0.3304623357363509], ['1357577', 0.3286003172326894], ['1516081', 0.32095432175007393], ['1355948', 0.31628741120154386], ['1357575', 0.2828310449467104], ['1361141', 0.2827152201912894], ['1392314', 0.27497195367356553], ['1722445', 0.26368610806797993], ['1738640', 0.2567734904703924], ['1509616', 0.24775813471455765], ['1389817', 0.23868707251745325], ['1397208', 0.2379674836757965], ['1397384', 0.23783702694840947], ['1362331', 0.23595814696798184], ['1397314', 0.23378188055833268], ['1392726', 0.2297443802627581], ['1502610', 0.225564513536059], ['1392293', 0.22345725578374495]]"
CBN-PdlC-D2-20190909.jpg,"[['1412857', 8.388788280222439], ['1394643', 3.404421232170226], ['1742052', 3.0141961496173484], ['1394641', 2.8173462421759012], ['1393824', 2.166410109629797], ['1742053', 1.317834936698486], ['1390874', 1.1667801447112112], ['1389329', 0.8749612012199717], ['1392300', 0.7813884016513148], ['1724565', 0.6682230786535623], ['1399096', 0.6300814061168708], ['1390793', 0.597340399547396], ['1391207', 0.5957812621778782], ['1397398', 0.585459792195203], ['1737699', 0.583859553191928], ['1392333', 0.5518853207152817], ['1362331', 0.5316596059095499], ['1394311', 0.503776285351082], ['1396825', 0.4898781721968959], ['1518245', 0.42151013889846894], ['1651485', 0.4072940466582065], ['1361372', 0.3746211791809266], ['1392726', 0.35926661020417944], ['1356825', 0.34224032680121436], ['1743422', 0.33772367791127533], ['1392323', 0.3279986086491739], ['1743977', 0.30429006990710933], ['1357577', 0.2859741772279633], ['1499638', 0.2855335187724494], ['1647138', 0.27708040026599345], ['1395807', 0.27671901759284134], ['1392767', 0.26663351689419734], ['1737651', 0.26414069702164034], ['1512544', 0.2552166807039327], ['1395928', 0.2489115365494897], ['1357574', 0.24146394610032332], ['1396253', 0.24026682983458386], ['1361769', 0.23694326627488735], ['1398699', 0.2363115161792738], ['1501456', 0.21832389951343747], ['1392274', 0.2118590836202451], ['1742075', 0.21161475069508645], ['1392293', 0.2051705649000978], ['1392291', 0.19757195696566668], ['1741634', 0.18942485719629898], ['1397208', 0.18619283501616993], ['1361275', 0.17779153205460052], ['1651363', 0.17675889926921973], ['1738123', 0.17551720853590727], ['1359835', 0.17334536267711376]]"
CBN-PdlC-D2-20200722.jpg,"[['1743422', 1.32384848159469], ['1393824', 0.68180592653558], ['1396899', 0.6484782817044217], ['1392767', 0.6372873284949171], ['1724565', 0.5855200837211344], ['1512539', 0.5099212653888523], ['1396599', 0.408024155651995], ['1391499', 0.4050697924876792], ['1418211', 0.36299938429922424], ['1412857', 0.3626139410083403], ['1397320', 0.3321630557704937], ['1396754', 0.3214015623954747], ['1529410', 0.31802176845944136], ['1357142', 0.2906282092003715], ['1396347', 0.2872887923354727], ['1392766', 0.28256363926807343], ['1399096', 0.2783898374857992], ['1711863', 0.26757359073669024], ['1414270', 0.25879242305694167], ['1396825', 0.25867947332473007], ['1397420', 0.22665868358960017], ['1360445', 0.2147783485920761], ['1397500', 0.21451382187342524], ['1396748', 0.20979250937199798], ['1394630', 0.20255662666073096], ['1361562', 0.20247135871024405], ['1360984', 0.19634095089768058], ['1523674', 0.1919158541224598], ['1400080', 0.19072459501437974], ['1518245', 0.18790422937623724], ['1357220', 0.1822243111323249], ['1523006', 0.179849798045657], ['1389543', 0.1756446320856326], ['1392274', 0.1751558557060412], ['1498118', 0.17307173096588874], ['1741634', 0.16643768725627936], ['1392606', 0.16618585861722296], ['1737647', 0.1656983157806569], ['1360985', 0.1649547169681914], ['1358598', 0.16455511528454886], ['1499638', 0.16356578109674294], ['1357574', 0.15899242226910412], ['1664563', 0.158588395682012], ['1395974', 0.15716419636251172], ['1397367', 0.15388958998764385], ['1360300', 0.1501235975404291], ['1744075', 0.14842449215742692], ['1396464', 0.14820210909390022], ['1389329', 0.14731088131476539], ['1391666', 0.14488682615017393]]"
CBN-PdlC-D2-20200812.jpg,"[['1742052', 21.053281529192887], ['1412857', 18.195612786102906], ['1394641', 4.16973860600183], ['1394643', 3.136080165016844], ['1396825', 1.4791891104551758], ['1743422', 1.3498851384523645], ['1744215', 1.0459957723040145], ['1742053', 0.8583583916580151], ['1356825', 0.6096670519420063], ['1393824', 0.5128900163815082], ['1517630', 0.4721248190926608], ['1741880', 0.36597382360418335], ['1361769', 0.33565747041321164], ['1397208', 0.32750945566187056], ['1646497', 0.3268403326646077], ['1516081', 0.2956876155535691], ['1357575', 0.2826290171977337], ['1394370', 0.2654507038933007], ['1742075', 0.25667744974811546], ['1362331', 0.2534689354881869], ['1518245', 0.25312313964557526], ['1499638', 0.25184324050343554], ['1395807', 0.2414595855301648], ['1362738', 0.23287982985988703], ['1737651', 0.23241124464663676], ['1502610', 0.21694514639069973], ['1508026', 0.21159811475402165], ['1394581', 0.20744024136627637], ['1491514', 0.20717679974023942], ['1512544', 0.2063979284624476], ['1399096', 0.19594267926433726], ['1357577', 0.19494503010898226], ['1396253', 0.19034388777428773], ['1724565', 0.18934675385107097], ['1357220', 0.18352457958315582], ['1392726', 0.1824385520259327], ['1395112', 0.17845489044236743], ['1517486', 0.17040468538545211], ['1355926', 0.16833181673491251], ['1501456', 0.15560563153838133], ['1397398', 0.15420788796682022], ['1392333', 0.15059817618305044], ['1409318', 0.14937406453729715], ['1394311', 0.14905402835316822], ['1394865', 0.13970364619726525], ['1423213', 0.13879299028010855], ['1492045', 0.1373580305519978], ['1423209', 0.13581687634834136], ['1389247', 0.13538772685200273], ['1622895', 0.12731903792338697]]"
CBN-PdlC-D3-20130807.jpg,"[['1396347', 4.920290513177077], ['1647170', 2.4607224792360283], ['1395928', 2.2697760430075835], ['1396408', 2.0220426993837832], ['1396362', 1.97775713651078], ['1647138', 1.6328592235409958], ['1362290', 1.0818715259161733], ['1396355', 0.8350612794250469], ['1419963', 0.7886392330043336], ['1392407', 0.6363640931335663], ['1744479', 0.5906401170451864], ['1389543', 0.5794934659684007], ['1737483', 0.5498977439020136], ['1394908', 0.5259974489532947], ['1356318', 0.5212204273898824], ['1359995', 0.5179752309312691], ['1396441', 0.4925893869377524], ['1397461', 0.4906167905588169], ['1395990', 0.47881789229092625], ['1391709', 0.40260663532975155], ['1397045', 0.3968109033059048], ['1492789', 0.3914984569363485], ['1356765', 0.37487360498254285], ['1391878', 0.3677775369253071], ['1391790', 0.33967863256618197], ['1391706', 0.33294826473817773], ['1727501', 0.3026852827372754], ['1357021', 0.293750304347893], ['1395929', 0.29036926744962355], ['1394597', 0.2884338608554601], ['1394303', 0.2830410998658007], ['1397208', 0.275910769255376], ['1389929', 0.2641775555732496], ['1391677', 0.26218558687612176], ['1492664', 0.25360355161034787], ['1397369', 0.250990439138428], ['1396733', 0.24975264290330568], ['1392274', 0.22638191708171215], ['1391680', 0.22381512758133526], ['1356803', 0.22265528540572743], ['1392323', 0.2219149194212997], ['1397546', 0.2160980685049802], ['1394530', 0.20916189255759102], ['1397485', 0.20550862300367873], ['1397350', 0.2032523397928683], ['1394270', 0.19829280621833978], ['1362471', 0.19409664922171244], ['1393810', 0.19338290418945508], ['1647133', 0.1848630652324738], ['1399082', 0.18266544076989558]]"
CBN-PdlC-D3-20130903.jpg,"[['1744479', 31.405068497488543], ['1647128', 7.326271965053779], ['1396379', 6.395556694689828], ['1399082', 3.5449335208289945], ['1647187', 2.6417196549410873], ['1396408', 1.9963122640002149], ['1647175', 1.95375441503654], ['1396441', 1.8100957822464563], ['1396362', 1.6606016920908362], ['1396447', 1.6343077308007756], ['1647166', 1.6226692412972916], ['1741813', 1.1805417593527487], ['1647132', 1.0058586148537476], ['1396439', 0.9139038329895046], ['1647170', 0.885732750313826], ['1647156', 0.8307701402194821], ['1396339', 0.810739051080646], ['1419963', 0.7558673970837992], ['1396355', 0.6737332364200488], ['1647153', 0.6468733298439], ['1647138', 0.6352734131335487], ['1359995', 0.6322607501792674], ['1413349', 0.5995071148895624], ['1400017', 0.5740374741734569], ['1397208', 0.4748590003394129], ['1398820', 0.3760148137871245], ['1391763', 0.3366583441939569], ['1359990', 0.33630664362122975], ['1396347', 0.3042983659460987], ['1647155', 0.29747957600808056], ['1647135', 0.2726841610248862], ['1399620', 0.2445212162531569], ['1389593', 0.22767899557025778], ['1647150', 0.22275113069140443], ['1399742', 0.18922608214636086], ['1394370', 0.18008520782545562], ['1399083', 0.16515487906598875], ['1393679', 0.13279036779630987], ['1743393', 0.13274586173103428], ['1558272', 0.13000519142890402], ['1622910', 0.1270013757253487], ['1394643', 0.12492590616563809], ['1394371', 0.1231313490625167], ['1362258', 0.11533831283973207], ['1647141', 0.10642470312606454], ['1393268', 0.09724397169723197], ['1394270', 0.09644057157232541], ['1647173', 0.09589597995908744], ['1358463', 0.09123128380380366], ['1390793', 0.08221158300118034]]"
CBN-PdlC-D3-20140721.jpg,"[['1395928', 1.6839488065215027], ['1390793', 1.3498017618243077], ['1396441', 0.868246419593299], ['1737483', 0.8356233010561243], ['1396408', 0.692934120142065], ['1394674', 0.6895651471157975], ['1396362', 0.6686395322605845], ['1361273', 0.6434411828130677], ['1647170', 0.6344189656303799], ['1744479', 0.588313015108274], ['1396347', 0.5879501218961959], ['1396733', 0.5536894820215491], ['1396974', 0.5406379181069784], ['1391767', 0.5058844260664485], ['1722440', 0.48358223132359596], ['1362331', 0.47438066176669547], ['1647138', 0.4650121378393179], ['1356765', 0.4265484424113707], ['1361374', 0.421647758530858], ['1390899', 0.4165033789331099], ['1390910', 0.41074353688850274], ['1651363', 0.40713532625345444], ['1492789', 0.3960706266992202], ['1393359', 0.3906974773148052], ['1389929', 0.38028617372967966], ['1397208', 0.377636358473363], ['1392732', 0.3691564142040415], ['1392819', 0.36087015920924076], ['1398222', 0.34970147892250086], ['1418612', 0.33955749508227884], ['1357049', 0.3163174134975485], ['1397461', 0.3096515936619585], ['1743474', 0.30495324427159365], ['1609716', 0.30016712253453565], ['1647128', 0.29774501161931716], ['1390904', 0.2896964419989648], ['1394311', 0.2888233466101662], ['1727501', 0.2880514856228477], ['1361275', 0.28754317671746543], ['1357068', 0.2592741546617036], ['1419963', 0.25587281018944663], ['1389543', 0.24463427321189862], ['1356318', 0.24396322882864876], ['1412857', 0.23611880599587134], ['1492221', 0.23050519813663256], ['1398124', 0.22955979822708952], ['1394303', 0.22557897205394412], ['1359995', 0.21510772301956033], ['1493357', 0.20682821429935183], ['1744869', 0.206463284940477]]"
CBN-PdlC-D3-20140811.jpg,"[['1647156', 4.008134622277664], ['1396441', 2.1466779791437163], ['1412857', 1.559330505623171], ['1390793', 1.474947718860881], ['1395928', 1.474474467252457], ['1396362', 1.4268850846434649], ['1362331', 0.8775932524915595], ['1744479', 0.866727321353635], ['1396439', 0.6504361757522731], ['1722440', 0.6240052747980088], ['1396347', 0.6205860211097838], ['1396408', 0.5267370069462248], ['1357653', 0.5117889548484978], ['1419963', 0.5017333303788353], ['1393314', 0.49202728698326426], ['1392407', 0.4399848002366523], ['1647128', 0.4023875613155891], ['1413349', 0.3973938358215421], ['1502610', 0.38749396405356573], ['1558119', 0.3578185549280433], ['1654153', 0.3495273636760546], ['1359690', 0.32395775128401355], ['1651363', 0.31135628713894314], ['1417758', 0.3093883768147756], ['1647170', 0.30268492869283825], ['1361553', 0.3022520998580919], ['1647132', 0.30192828037225916], ['1363016', 0.2948065904287139], ['1360658', 0.26192324495605335], ['1743422', 0.24232974693553241], ['1396253', 0.23930640108841159], ['1390899', 0.2387184301495657], ['1356405', 0.23310003087597042], ['1359995', 0.2274498190232479], ['1359990', 0.21475630087746328], ['1418612', 0.21191310368909172], ['1397320', 0.2078165628513428], ['1392696', 0.2043723048083809], ['1358733', 0.20167134328769454], ['1622901', 0.20159668546109302], ['1425722', 0.20062917122237905], ['1357964', 0.19874486482963283], ['1361557', 0.19420844289191821], ['1390904', 0.19150998705844394], ['1647187', 0.19031094714551172], ['1361382', 0.1833787157998079], ['1741587', 0.17415544718896006], ['1493737', 0.17280201270114032], ['1396447', 0.17084297343032026], ['1609716', 0.1689672447825232]]"
CBN-PdlC-D3-20140901.jpg,"[['1390793', 20.860922358930058], ['1394311', 3.426666738681435], ['1389929', 2.4137057589597775], ['1741587', 1.8133670856034692], ['1722440', 1.7236492717671577], ['1392407', 1.6929073929884864], ['1390874', 1.4969255947709414], ['1396441', 1.3394950310960998], ['1418612', 1.1370331452617661], ['1362331', 1.094957460756663], ['1647170', 1.030986646722209], ['1396408', 0.9622627097890397], ['1396362', 0.9242136447728819], ['1398222', 0.816435147038802], ['1390910', 0.6682035917339528], ['1390904', 0.6627971797451915], ['1390899', 0.6117394798146979], ['1419963', 0.5571064306687656], ['1399082', 0.531667678229813], ['1647138', 0.5158444534100475], ['1396447', 0.4918684008285784], ['1502610', 0.4666218871528279], ['1392732', 0.4439018483289728], ['1390818', 0.43769026694661267], ['1390846', 0.4131285889468821], ['1647156', 0.41020063547940755], ['1743474', 0.3933016834352716], ['1548995', 0.39225285559527473], ['1389593', 0.3599337754333157], ['1400017', 0.3505777240447261], ['1396355', 0.34653434705505054], ['1361273', 0.3428041066705475], ['1396974', 0.3095448955668004], ['1361045', 0.27593408640737266], ['1393359', 0.27275460078248703], ['1396439', 0.26304126846098025], ['1395928', 0.24428250368343335], ['1412857', 0.23465593988025493], ['1744479', 0.23004158296196262], ['1396839', 0.21807209434464575], ['1647153', 0.21803944553729482], ['1397513', 0.21607872008484835], ['1492789', 0.2133565350385805], ['1743422', 0.20866651434856145], ['1744834', 0.18553078679632853], ['1392298', 0.1811586659770059], ['1647150', 0.17391786957661132], ['1394317', 0.17003372983792434], ['1394655', 0.16654584623194482], ['1647187', 0.15590870935626766]]"
CBN-PdlC-D3-20150701.jpg,"[['1360984', 0.7277133753388779], ['1647138', 0.666170732106543], ['1393824', 0.661532041805321], ['1394597', 0.6393845343035663], ['1397461', 0.576555155976554], ['1397489', 0.5578409453866249], ['1744294', 0.5497227147220051], ['1356765', 0.5433576318313743], ['1357068', 0.4584140863024909], ['1396441', 0.4381868871633091], ['1492221', 0.41620407277765964], ['1356703', 0.4111761030134357], ['1396347', 0.3886376910694425], ['1356318', 0.3839513428399745], ['1395928', 0.35472310525178974], ['1394908', 0.3521734843289761], ['1397433', 0.34313677537705517], ['1744479', 0.33950219158073713], ['1398222', 0.3061464194939784], ['1361273', 0.2832132836287621], ['1361382', 0.2797823086251666], ['1609716', 0.2774811525128879], ['1357043', 0.2761925114063625], ['1396408', 0.27026114236993015], ['1357049', 0.2659992681016213], ['1357142', 0.2610357307657198], ['1392109', 0.2550774977487909], ['1412857', 0.23674325741811553], ['1359712', 0.23459263511910913], ['1647170', 0.23349905151330463], ['1390929', 0.22436686011462237], ['1360951', 0.2235433490657912], ['1361374', 0.22283928901353672], ['1356834', 0.21792039788371317], ['1396362', 0.21004616050594974], ['1744190', 0.20937063300520012], ['1397208', 0.2024671633560294], ['1361389', 0.1943082360621737], ['1361486', 0.1888338826655496], ['1394911', 0.1876027484709932], ['1391716', 0.18196677753697843], ['1361275', 0.18080265628242248], ['1743506', 0.1764601924524105], ['1391680', 0.17528026613121458], ['1359650', 0.17200581040614105], ['1505776', 0.1698403997737054], ['1400148', 0.1693872396467652], ['1393615', 0.16650706913839328], ['1356882', 0.1643144044452802], ['1529289', 0.1642125402795157]]"
CBN-PdlC-D3-20150720.jpg,"[['1744479', 7.2802187752608996], ['1647170', 5.328603056281073], ['1396441', 4.868471220282603], ['1647128', 3.783507044046968], ['1647138', 2.963428016579527], ['1394303', 2.6965816892234784], ['1647153', 2.306518446062129], ['1396408', 2.1228601582482924], ['1647156', 2.0744179822266275], ['1399082', 1.888333302439225], ['1419963', 1.5647414666488408], ['1413349', 1.4912887005085071], ['1647187', 1.3466273616800313], ['1396379', 1.3037292792172288], ['1396355', 1.0423440214949466], ['1396362', 1.0084964994552086], ['1394270', 0.9828135944574722], ['1395928', 0.7828834889502171], ['1396439', 0.7096369648464582], ['1396447', 0.6350434232550103], ['1659226', 0.5873704087486296], ['1359995', 0.5700608839445171], ['1647166', 0.5627450052410653], ['1396347', 0.5428916708606035], ['1647155', 0.5155591924377836], ['1396339', 0.5154770891574002], ['1397208', 0.4807446955315301], ['1647175', 0.44332076570019585], ['1647150', 0.43525850627557405], ['1359990', 0.4010919419283804], ['1391763', 0.38695215585021203], ['1741813', 0.37542997361923885], ['1512544', 0.34734910570868893], ['1647132', 0.3430456178681594], ['1741805', 0.2592544001172968], ['1398820', 0.23972036633188365], ['1743422', 0.2388886246595041], ['1396030', 0.22743145087196745], ['1392407', 0.2240759171406586], ['1548995', 0.21296256498997854], ['1400017', 0.2080568708281463], ['1390793', 0.20797950200436327], ['1389463', 0.19715926039980894], ['1394370', 0.19500877858254856], ['1362290', 0.19005898474843871], ['1394865', 0.18868040353339474], ['1622910', 0.18676279107235136], ['1356825', 0.18485981964540482], ['1389593', 0.1820341916219236], ['1391755', 0.17295440434538326]]"
CBN-PdlC-D3-20150831.jpg,"[['1390793', 48.66874400602147], ['1390904', 4.2971708434047695], ['1390874', 2.195317054868881], ['1742052', 1.6882261707448762], ['1412857', 1.4992342912648504], ['1394641', 1.2333582217482943], ['1394311', 1.0024038315142176], ['1647170', 0.7627479077747895], ['1361273', 0.6807416358931595], ['1356825', 0.6643675527159663], ['1743422', 0.6407643233798898], ['1742053', 0.5931025803251955], ['1398222', 0.5537183082587006], ['1502610', 0.5109407908531696], ['1502795', 0.4295992663372941], ['1647138', 0.4271187702255117], ['1395928', 0.41123350846575396], ['1394581', 0.37926720416777415], ['1362331', 0.35005019144595384], ['1390818', 0.34128433747497244], ['1361275', 0.2897390164071972], ['1390899', 0.26267351159525154], ['1357575', 0.2616743986489606], ['1418612', 0.2596511559911425], ['1394643', 0.24278077257963068], ['1741587', 0.24037612642374107], ['1357653', 0.2241630118591224], ['1356967', 0.22380660605268557], ['1548995', 0.2177295182124366], ['1647156', 0.2105930085329713], ['1392407', 0.2080665906848591], ['1396974', 0.20703643204750938], ['1389929', 0.19214205219215116], ['1396408', 0.18407766415827564], ['1744936', 0.17813995042286285], ['1517630', 0.17589027074372998], ['1396441', 0.16023516047780023], ['1394540', 0.14318083947384044], ['1389593', 0.13694200942209636], ['1357670', 0.13292185827915165], ['1419963', 0.1278420761060884], ['1478627', 0.1270331486654994], ['1513485', 0.12256656672525038], ['1744867', 0.1193380218782974], ['1744479', 0.11476778635957478], ['1394303', 0.11422090769095301], ['1389247', 0.11180319155234006], ['1744215', 0.10887197473395441], ['1393213', 0.10463776881510713], ['1392293', 0.10437131912814693]]"
CBN-PdlC-D3-20160705.jpg,"[['1390904', 21.7832474999351], ['1390793', 10.589329127600626], ['1390874', 8.288135115461953], ['1390899', 7.399003830642899], ['1398222', 2.042026595330092], ['1743474', 1.4513898527670888], ['1361275', 1.3280442322551622], ['1390910', 1.3075533225516078], ['1651363', 1.2411494999461963], ['1390872', 1.0450734282126128], ['1394311', 0.9190548281882254], ['1418612', 0.8822715692949419], ['1361374', 0.7552692904562894], ['1391207', 0.7480250966738724], ['1394674', 0.6702715443897173], ['1390756', 0.6440411298962083], ['1743456', 0.626354940281711], ['1737684', 0.5619417126516262], ['1651162', 0.5617048906228492], ['1720959', 0.360667077152811], ['1362331', 0.35713977015641446], ['1390846', 0.3485008525201986], ['1390802', 0.34024445700966915], ['1392258', 0.3344124758848285], ['1397463', 0.32262997142898353], ['1361389', 0.3172679457656181], ['1392293', 0.31122283078591745], ['1361372', 0.3037932397706467], ['1396974', 0.3030683578455217], ['1390927', 0.26692305566080354], ['1361141', 0.24297386774929092], ['1390795', 0.24157174865352773], ['1392314', 0.23653440198920278], ['1741615', 0.23276924850910521], ['1390811', 0.2252612335989068], ['1361281', 0.22355673458210862], ['1390966', 0.19920976670598267], ['1392109', 0.1938508424888248], ['1721729', 0.18747313322665574], ['1392323', 0.18616523182758044], ['1392298', 0.1852307897971804], ['1394414', 0.18162670897758965], ['1361273', 0.1663678314351886], ['1743931', 0.14457299949922142], ['1389929', 0.14392595410002207], ['1394671', 0.13874388857972147], ['1363454', 0.13643143070212624], ['1395928', 0.13342354025234315], ['1651485', 0.13127910836985374], ['1394543', 0.13109982286744595]]"
CBN-PdlC-D3-20160726.jpg,"[['1647156', 12.414746288345029], ['1744479', 11.800218378696483], ['1396408', 10.501348696848442], ['1396362', 5.2120520409648], ['1396441', 3.481052895929335], ['1399082', 2.9524159633099747], ['1400017', 2.5144333304893562], ['1647170', 2.1926017736092764], ['1647187', 2.137992950497937], ['1647138', 1.865577704472649], ['1647153', 1.6711236527543027], ['1396347', 1.5661989576760502], ['1647128', 1.474217254722248], ['1396355', 1.4655052862501117], ['1396447', 1.461544915290524], ['1647166', 1.0210932536782318], ['1396379', 0.9387506392429648], ['1419963', 0.9077098309995221], ['1359995', 0.7784086054739896], ['1647150', 0.7007698837956509], ['1391763', 0.6719295654589066], ['1647132', 0.568474407306438], ['1392407', 0.5126695082384458], ['1647175', 0.42831811534520925], ['1743393', 0.4150704782721194], ['1394311', 0.4145137043417072], ['1396439', 0.37895437980814367], ['1741587', 0.3521401179601579], ['1362331', 0.3373488739831225], ['1390793', 0.3102579653550234], ['1413349', 0.29674062693486714], ['1741813', 0.26500959285302367], ['1359990', 0.24950941975363702], ['1396339', 0.22036354988218737], ['1647155', 0.21729748186024964], ['1744480', 0.20293098831746986], ['1394270', 0.19858260456483576], ['1361273', 0.1960656914399861], ['1398820', 0.17973777524480195], ['1389596', 0.17889350674715238], ['1647135', 0.16427137941674103], ['1397461', 0.15116223897627865], ['1389593', 0.14907984286289425], ['1356070', 0.13772282197962138], ['1399742', 0.13243354467656343], ['1399620', 0.12675297135442812], ['1743422', 0.12419079553113231], ['1664942', 0.1234871454370316], ['1396974', 0.12234546875712332], ['1393679', 0.11589286939314544]]"
CBN-PdlC-D3-20170816.jpg,"[['1390793', 62.710846287415315], ['1390904', 6.663281235160695], ['1390899', 2.320123272747302], ['1390874', 1.9712256333609235], ['1398222', 1.7955832208335318], ['1362331', 1.7173777059858775], ['1394311', 1.0295897000288683], ['1392407', 0.7317777752023832], ['1361275', 0.6750060463014723], ['1389929', 0.5257330901247339], ['1396974', 0.363567291320067], ['1390846', 0.313177213032847], ['1390818', 0.281795257502474], ['1391207', 0.24512876053707328], ['1361273', 0.24412955282931306], ['1741587', 0.23081539159471925], ['1418612', 0.217143362440241], ['1390910', 0.19029943976158417], ['1737699', 0.17895920693504205], ['1743474', 0.17265542132442568], ['1394303', 0.16446701361051186], ['1392734', 0.1612587876776439], ['1397513', 0.15836720021859882], ['1389593', 0.15147582651174846], ['1531145', 0.14658092911312348], ['1361372', 0.14165819508548702], ['1390872', 0.13561634021101882], ['1412857', 0.12714729641683647], ['1396408', 0.12665576321470035], ['1395928', 0.1182588142517924], ['1393824', 0.11722443157066709], ['1651240', 0.11092311315783931], ['1394674', 0.10336124669975805], ['1647138', 0.10166173214997744], ['1361374', 0.1016443791904201], ['1737684', 0.09708293302596839], ['1722440', 0.09499513057188899], ['1647156', 0.09425600743500606], ['1397463', 0.09043865977595432], ['1361067', 0.08529849037423641], ['1361141', 0.08131170142890717], ['1392293', 0.07994343329433301], ['1392258', 0.07709053378286493], ['1411089', 0.075872595911918], ['1651363', 0.07155279637033844], ['1394370', 0.07006108412051253], ['1395146', 0.06776860537438413], ['1394671', 0.06674388365298996], ['1396355', 0.06656322980218826], ['1744479', 0.06508954008686209]]"
