plot_id;species_ids
CBN-Pla-C2-20180724;[1737507, 1400081, 1395120, 1390837]
CBN-Pla-C2-20180816;[1395120, 1397129, 1397500, 1394911, 1388793]
CBN-Pla-C2-20180906;[1388793, 1394643, 1392299, 1392568, 1394444]
CBN-Pla-C2-20190723;[1395120, 1397129, 1741808, 1388793]
CBN-Pla-C2-20190814;[1388793, 1395120, 1394444]
CBN-Pla-C2-20200723;[1395120, 1388793, 1397129, 1392539, 1356422, 1397500]
CBN-Pla-C2-20200814;[1388793, 1392552, 1394444, 1356422, 1392568, 1392539]
CBN-Pla-C3-20130808;[1395807, 1395120, 1394911]
CBN-Pla-C3-20130904;[1388793, 1395807]
CBN-Pla-C3-20140722;[1737507, 1397500, 1395120]
CBN-Pla-C3-20140902;[1388793, 1395807]
CBN-Pla-C3-20150702;[1737507, 1395120, 1397500, 1394911]
CBN-Pla-C3-20150723;[1388793, 1395807, 1395120]
CBN-Pla-C3-20150811;[1395807, 1388793]
CBN-Pla-C3-20150901;[1395807]
CBN-Pla-C3-20160707;[1395120, 1394911, 1737507, 1397500, 1741808]
CBN-Pla-C3-20160728;[1395807, 1395120, 1388793]
CBN-Pla-C3-20180724;[1737507, 1397500, 1395120, 1741754, 1394911]
CBN-Pla-C3-20180816;[1395807]
CBN-Pla-C3-20180906;[1395807, 1359835]
CBN-Pla-C3-20190723;[1395807, 1741808]
CBN-Pla-C3-20190814;[1388793, 1395807, 1392539]
CBN-Pla-C3-20200723;[1395807, 1392539, 1397129, 1394911, 1392535, 1388793]
CBN-Pla-C3-20200814;[1395807, 1392568]
CBN-Pla-C4-20130808;[1395807]
CBN-Pla-C4-20130904;[1395807, 1388793]
CBN-Pla-C4-20140902;[1395807, 1388793]
CBN-Pla-C4-20150702;[1737507, 1397500, 1394911]
CBN-Pla-C4-20150723;[1395807]
CBN-Pla-C4-20150811;[1395807]
CBN-Pla-C4-20150901;[1395807]
CBN-Pla-C4-20160707;[1737507, 1741808, 1395120, 1394911, 1397500]
CBN-Pla-C4-20160728;[1395807]
CBN-Pla-C4-20180724;[1737507, 1397500, 1400081, 1741754]
CBN-Pla-C4-20180816;[1395807]
CBN-Pla-C4-20180906;[1395807, 1359835]
CBN-Pla-C4-20190723;[1395807]
CBN-Pla-C4-20190814;[1395807]
CBN-Pla-C4-20200723;[1395807]
CBN-Pla-C4-20200814;[1395807]
CBN-Pla-C5-20130808;[1395807, 1394911]
CBN-Pla-C5-20130904;[1395807, 1388793]
CBN-Pla-C5-20140722;[1737507, 1397500]
CBN-Pla-C5-20140902;[1395807, 1388793, 1396869]
CBN-Pla-C5-20150702;[1397500, 1737507, 1394911, 1741808, 1395120, 1741754]
CBN-Pla-C5-20150723;[1395807]
CBN-Pla-C5-20150811;[1395807]
CBN-Pla-C5-20150901;[1395807]
CBN-Pla-C5-20160707;[1394911, 1737507, 1397500, 1395120, 1741808, 1392535]
CBN-Pla-C5-20160728;[1395807, 1388793]
CBN-Pla-C5-20180724;[1737507, 1741808, 1395120, 1741754, 1394911]
CBN-Pla-C5-20180816;[1395807]
CBN-Pla-C5-20180906;[1395807, 1359835]
CBN-Pla-C5-20190723;[1395807, 1741808, 1395120]
CBN-Pla-C5-20190814;[1395807, 1388793]
CBN-Pla-C5-20200723;[1395807]
CBN-Pla-C5-20200814;[1395807, 1388793]
CBN-Pla-C6-20130808;[1395807, 1394911]
CBN-Pla-C6-20130904;[1395807]
CBN-Pla-C6-20140902;[1395807, 1388793]
CBN-Pla-C6-20150702;[1737507, 1395085, 1394911, 1741808, 1395120, 1741754]
CBN-Pla-C6-20150723;[1395807]
CBN-Pla-C6-20150811;[1395807]
CBN-Pla-C6-20150901;[1395807]
CBN-Pla-C6-20160707;[1737507, 1741808, 1394911, 1395120]
CBN-Pla-C6-20160728;[1395807]
CBN-Pla-C6-20180724;[1737507, 1741808, 1741754, 1390837, 1397372]
CBN-Pla-C6-20180816;[1395807]
CBN-Pla-C6-20180906;[1395807, 1359835]
CBN-Pla-C6-20190723;[1395807, 1741808, 1392539]
CBN-Pla-C6-20190814;[1395807, 1388793]
CBN-Pla-C6-20200723;[1395807]
CBN-Pla-C6-20200814;[1395807]
CBN-Pla-D1-20130808;[1395807, 1394911]
CBN-Pla-D1-20130904;[1395807, 1388793, 1392561, 1395120]
CBN-Pla-D1-20140722;[1737507, 1395120, 1741808]
CBN-Pla-D1-20140902;[1388793, 1395807, 1395120]
CBN-Pla-D1-20150702;[1737507, 1394911, 1395120]
CBN-Pla-D1-20150723;[1388793, 1395807, 1395120, 1397129]
CBN-Pla-D1-20150811;[1395807, 1388793]
CBN-Pla-D1-20150901;[1395807, 1394542]
CBN-Pla-D1-20160707;[1394911, 1395120, 1737507, 1741808, 1397129]
CBN-Pla-D1-20160728;[1395807, 1388793]
CBN-Pla-D1-20180724;[1737507, 1394911]
CBN-Pla-D1-20180816;[1395807, 1397129, 1394911]
CBN-Pla-D1-20180906;[1395807, 1395870]
CBN-Pla-D1-20190723;[1395807, 1394911, 1392535, 1741808, 1392539]
CBN-Pla-D1-20190814;[1388793, 1395807, 1392539]
CBN-Pla-D1-20200723;[1395807, 1392539, 1397500]
CBN-Pla-D1-20200814;[1395807]
CBN-Pla-D2-20130808;[1394911, 1395120, 1397500]
CBN-Pla-D2-20130904;[1395807, 1392561, 1394643, 1388793, 1395120, 1396843]
CBN-Pla-D2-20140722;[1737507, 1395120, 1397500]
CBN-Pla-D2-20140902;[1388793, 1389929, 1392561, 1395807, 1396843]
CBN-Pla-D2-20150702;[1737507, 1395120]
CBN-Pla-D2-20150723;[1396843, 1395807]
CBN-Pla-D2-20150811;[1396843, 1395807, 1394643]
CBN-Pla-D2-20150901;[1396843, 1395807, 1412857]
CBN-Pla-D2-20160707;[1394643, 1394911, 1737507, 1741808, 1397500, 1395120]
CBN-Pla-D2-20160728;[1395807, 1388793, 1392561, 1396869, 1396843]
CBN-Pla-D2-20180724;[1737507, 1394643, 1397500]
CBN-Pla-D2-20180816;[1395807, 1396843, 1394643, 1394911]
CBN-Pla-D2-20180906;[1395807, 1394643, 1396843, 1412857]
CBN-Pla-D2-20190723;[1395807, 1396843, 1396869, 1394643, 1741808, 1395120]
CBN-Pla-D2-20190814;[1396843, 1388793, 1412857, 1394643, 1396869]
CBN-Pla-D2-20200723;[1396869, 1395807, 1388793, 1395120, 1396843, 1392539]
CBN-Pla-D2-20200814;[1396843, 1395807, 1394643, 1412857, 1742053, 1392552]
CBN-Pla-D3-20130808;[1395870, 1741880, 1394911, 1392541]
CBN-Pla-D3-20130904;[1395870, 1397042, 1392561, 1741880, 1388793]
CBN-Pla-D3-20140722;[1737507, 1397500]
CBN-Pla-D3-20140902;[1395870, 1395807, 1388793, 1392539]
CBN-Pla-D3-20150702;[1737507, 1397500, 1741808]
CBN-Pla-D3-20150723;[1395870, 1395807, 1388793, 1397042]
CBN-Pla-D3-20150811;[1395870, 1395807]
CBN-Pla-D3-20150901;[1395870, 1395807]
CBN-Pla-D3-20160707;[1397500, 1741808, 1737507, 1394911, 1395120]
CBN-Pla-D3-20160728;[1395870, 1388793, 1395807, 1395120, 1392539]
CBN-Pla-D3-20180724;[1737507, 1397500, 1741754]
CBN-Pla-D3-20180816;[1395870, 1395807]
CBN-Pla-D3-20180906;[1359835, 1395870, 1395807]
CBN-Pla-D3-20190723;[1741808, 1741880, 1395807, 1395870, 1392539, 1392541]
CBN-Pla-D3-20190814;[1395870, 1388793, 1395807]
CBN-Pla-D3-20200723;[1395870, 1392539, 1741808, 1395807, 1741880]
CBN-Pla-D3-20200814;[1395870, 1392552, 1388793]
CBN-Pla-D4-20130808;[1395807, 1394911, 1395870]
CBN-Pla-D4-20130904;[1395807, 1388793, 1395870]
CBN-Pla-D4-20140722;[1737507]
CBN-Pla-D4-20140902;[1395807, 1388793, 1392539, 1395870]
CBN-Pla-D4-20150702;[1737507, 1397500, 1397372]
CBN-Pla-D4-20150723;[1395807, 1395870, 1392539]
CBN-Pla-D4-20150811;[1395807, 1395870]
CBN-Pla-D4-20150901;[1395807, 1395870]
CBN-Pla-D4-20160707;[1394911, 1737507, 1397500, 1395120, 1392535, 1392541]
CBN-Pla-D4-20160728;[1395807, 1388793, 1395870]
CBN-Pla-D4-20180724;[1737507, 1400081, 1741754, 1741808]
CBN-Pla-D4-20180816;[1395807, 1395870]
CBN-Pla-D4-20180906;[1395807, 1359835, 1395870]
CBN-Pla-D4-20190723;[1395807, 1741808, 1392539]
CBN-Pla-D4-20190814;[1395807, 1395870]
CBN-Pla-D4-20200723;[1395807, 1395870]
CBN-Pla-D4-20200814;[1395807, 1395870, 1392552]
CBN-Pla-D5-20130808;[1395807, 1394911]
CBN-Pla-D5-20130904;[1388793, 1395807, 1395085]
CBN-Pla-D5-20140722;[1737507, 1397500, 1394911, 1397372]
CBN-Pla-D5-20140902;[1395807, 1392539]
CBN-Pla-D5-20150702;[1394911, 1397500]
CBN-Pla-D5-20150723;[1395807]
CBN-Pla-D5-20150811;[1395807, 1359835]
CBN-Pla-D5-20150901;[1395807, 1359835, 1396843]
CBN-Pla-D5-20160707;[1397500, 1394911, 1737507, 1392535, 1392541]
CBN-Pla-D5-20160728;[1395807]
CBN-Pla-D5-20180724;[1737507]
CBN-Pla-D5-20180816;[1395807, 1359835]
CBN-Pla-D5-20180906;[1359835, 1395807]
CBN-Pla-D5-20190723;[1395807]
CBN-Pla-D5-20190814;[1395807]
CBN-Pla-D5-20200723;[1395807]
CBN-Pla-D6-20130808;[1395807]
CBN-Pla-D6-20130904;[1395807]
CBN-Pla-D6-20140722;[1395085, 1395949, 1737507, 1397372, 1394911, 1395807]
CBN-Pla-D6-20140902;[1395807]
CBN-Pla-D6-20150702;[1394911, 1395807, 1397500, 1394595, 1741808]
CBN-Pla-D6-20150723;[1395807]
CBN-Pla-D6-20150811;[1395807]
CBN-Pla-D6-20150901;[1395807]
CBN-Pla-D6-20160707;[1395807, 1392535, 1392541, 1394911, 1741880]
CBN-Pla-D6-20160728;[1395807]
CBN-Pla-D6-20180724;[1737507, 1397372, 1395085, 1741808, 1394911]
CBN-Pla-D6-20180816;[1395807]
CBN-Pla-D6-20180906;[1395807, 1359835]
CBN-Pla-D6-20190723;[1395807]
CBN-Pla-D6-20190814;[1395807]
CBN-Pla-D6-20200723;[1395807]
CBN-Pla-D6-20200814;[1395807]
CBN-Pla-E1-20130808;[1392535, 1395097, 1395085, 1388793, 1395120]
CBN-Pla-E1-20130904;[1388793, 1392535, 1396843, 1395085]
CBN-Pla-E1-20140722;[1395120, 1392535]
CBN-Pla-E1-20140902;[1388793, 1392539, 1647128, 1392535, 1356857, 1393494, 1389929, 1396809]
CBN-Pla-E1-20150702;[1392535, 1394911, 1395085, 1741808]
CBN-Pla-E1-20150723;[1392535, 1394643]
CBN-Pla-E1-20150901;[1392535, 1412857, 1395949]
CBN-Pla-E1-20160707;[1392535, 1741808, 1397372, 1394643, 1392541]
CBN-Pla-E1-20160728;[1392535, 1396144, 1728573]
CBN-Pla-E1-20180816;[1392535, 1395949, 1396144, 1647128, 1394603]
CBN-Pla-E1-20180906;[1392535, 1647128, 1396441, 1394542]
CBN-Pla-E1-20190723;[1392535, 1647128, 1395120]
CBN-Pla-E1-20190814;[1647128, 1392535]
CBN-Pla-E1-20200630;[1737507, 1395120, 1392535, 1397500, 1741808, 1394270]
CBN-Pla-E1-20200723;[1392535, 1647128, 1396843]
CBN-Pla-E1-20200814;[1647128, 1392535, 1394643]
CBN-Pla-E2-20130808;[1395097, 1395120, 1395085]
CBN-Pla-E2-20130904;[1396272, 1388793, 1395085]
CBN-Pla-E2-20140722;[1395120, 1396144, 1737507]
CBN-Pla-E2-20140902;[1389929, 1388793, 1395085, 1396253, 1396144, 1647128]
CBN-Pla-E2-20150702;[1396253, 1395120, 1395085, 1394911]
CBN-Pla-E2-20150723;[1395085, 1388793, 1396272, 1395120, 1394444, 1392561, 1396869, 1395973]
CBN-Pla-E2-20150901;[1396253, 1412857, 1394643, 1390764]
CBN-Pla-E2-20160707;[1395120, 1395085]
CBN-Pla-E2-20160728;[1396253, 1395120, 1647128, 1395085, 1388793, 1392552]
CBN-Pla-E2-20180724;[1394643, 1395120, 1737507, 1394911, 1396253, 1400081]
CBN-Pla-E2-20180816;[1396253, 1359296, 1392552]
CBN-Pla-E2-20180906;[1396253, 1390837, 1361347, 1394643]
CBN-Pla-E2-20190723;[1395120, 1394643, 1395097]
CBN-Pla-E2-20190814;[1647128, 1394643, 1396869, 1396253, 1742052, 1388793]
CBN-Pla-E2-20200630;[1737507, 1395120, 1391319, 1397500]
CBN-Pla-E2-20200723;[1394643, 1396253, 1395120, 1395085, 1388793]
CBN-Pla-E2-20200814;[1394643, 1396253, 1356857, 1396869]
CBN-Pla-E3-20130808;[1395120, 1396253, 1395085, 1395974]
CBN-Pla-E3-20130904;[1388793, 1395085, 1396144, 1396809, 1395120, 1396253]
CBN-Pla-E3-20140722;[1395120, 1395085, 1396253, 1737507, 1741808]
CBN-Pla-E3-20140902;[1392539, 1388793, 1396843, 1389929]
CBN-Pla-E3-20150702;[1395120, 1395085, 1396253, 1394911]
CBN-Pla-E3-20150723;[1396843, 1396253, 1392535, 1395085, 1388793]
CBN-Pla-E3-20150811;[1396253, 1388793, 1361141, 1396809]
CBN-Pla-E3-20150901;[1396843, 1361141, 1396253, 1412857, 1647128]
CBN-Pla-E3-20160707;[1395120, 1397129, 1395085]
CBN-Pla-E3-20160728;[1395120, 1388793, 1396253, 1392534, 1392539]
CBN-Pla-E3-20180724;[1395120, 1741754, 1737507, 1400081, 1390837]
CBN-Pla-E3-20180816;[1395120, 1396253, 1397043, 1396843, 1395085]
CBN-Pla-E3-20180906;[1392535, 1412857, 1390837, 1388793, 1396253, 1392552, 1359835, 1395974]
CBN-Pla-E3-20190723;[1395120, 1396253, 1392535, 1396843]
CBN-Pla-E3-20190814;[1388793, 1392539, 1396253, 1395085]
CBN-Pla-E3-20200630;[1737507, 1391319]
CBN-Pla-E3-20200723;[1396253, 1392535, 1395120]
CBN-Pla-E3-20200814;[1412857, 1396843, 1392535, 1400176]
CBN-Pla-E4-20130808;[1395120, 1396253, 1394911, 1395085, 1737507]
CBN-Pla-E4-20130904;[1396843, 1388793, 1395120, 1395085]
CBN-Pla-E4-20140722;[1395120, 1737507, 1392535, 1741808]
CBN-Pla-E4-20140902;[1392539, 1388793, 1396843, 1395120]
CBN-Pla-E4-20150702;[1395120, 1394911, 1737507, 1396843]
CBN-Pla-E4-20150811;[1396843, 1392539, 1392552, 1361141, 1388793, 1395085]
CBN-Pla-E4-20150901;[1396843, 1392568]
CBN-Pla-E4-20160707;[1395120, 1741808, 1395085]
CBN-Pla-E4-20160728;[1396843, 1395120, 1395085, 1392561, 1388793]
CBN-Pla-E4-20180724;[1737507, 1395120, 1400081, 1741808, 1741754, 1391319, 1397500]
CBN-Pla-E4-20180816;[1396843, 1392534, 1395085, 1395120, 1392535]
CBN-Pla-E4-20180906;[1396843, 1395085]
CBN-Pla-E4-20190723;[1395085, 1741808, 1395120, 1395097]
CBN-Pla-E4-20190814;[1388793, 1396843, 1392539, 1392535, 1396869, 1392561]
CBN-Pla-E4-20200630;[1737507, 1363734, 1395085, 1391319, 1741808]
CBN-Pla-E4-20200723;[1394911, 1392535, 1395807, 1396869, 1397129, 1395120, 1395085]
CBN-Pla-E4-20200814;[1392552, 1392535, 1396869, 1396843, 1395085, 1395807]
CBN-Pla-E5-20130808;[1394911, 1392535, 1395807]
CBN-Pla-E5-20130904;[1392535, 1388793, 1395807, 1395120, 1392561]
CBN-Pla-E5-20140722;[1392535, 1737507, 1395120, 1397500]
CBN-Pla-E5-20140902;[1392539, 1395807, 1392535, 1392561, 1388793]
CBN-Pla-E5-20150702;[1392535, 1394911, 1395120, 1737507]
CBN-Pla-E5-20150723;[1392535, 1397129]
CBN-Pla-E5-20150811;[1392535, 1395807, 1392561]
CBN-Pla-E5-20150901;[1362023, 1394643, 1395807, 1361347, 1392535, 1651233]
CBN-Pla-E5-20160707;[1392535, 1395120, 1737507, 1394911, 1741808]
CBN-Pla-E5-20160728;[1392535, 1394911, 1392534, 1394643, 1392552]
CBN-Pla-E5-20180724;[1392535, 1741808, 1395120, 1741754, 1737507, 1400081, 1394911]
CBN-Pla-E5-20180816;[1392535, 1392534]
CBN-Pla-E5-20180906;[1392535, 1392552]
CBN-Pla-E5-20190723;[1392535, 1394911, 1395807, 1395120]
CBN-Pla-E5-20190814;[1392535, 1392539, 1388793]
CBN-Pla-E5-20200630;[1361703, 1359937, 1392535]
CBN-Pla-E5-20200723;[1395807, 1392535, 1394643, 1394911, 1392534]
CBN-Pla-E5-20200814;[1392535, 1395870, 1394643, 1395807]
CBN-Pla-E6-20130808;[1394911, 1395807, 1395120, 1741808]
