img_name,top_50
CBN-can-B6-20230705.jpg,"[['1393679', 22.550322], ['1363421', 7.6792626], ['1390764', 1.0745745], ['1393659', 1.0263032], ['1741903', 1.0134174], ['1397513', 0.92261827], ['1723120', 0.727256], ['1392274', 0.65101814], ['1393824', 0.64295846], ['1393660', 0.5882347], ['1394999', 0.57296973], ['1359665', 0.553316], ['1743803', 0.5505455], ['1395285', 0.53961855], ['1363266', 0.49536055], ['1394519', 0.4691346], ['1358196', 0.43464476], ['1724565', 0.4280828], ['1390539', 0.40945974], ['1395855', 0.40259048], ['1394785', 0.396795], ['1363544', 0.38302526], ['1394540', 0.36495635], ['1396492', 0.35131195], ['1393419', 0.34475097], ['1741564', 0.31999585], ['1394311', 0.31197664], ['1720959', 0.2913751], ['1360269', 0.29053834], ['1361528', 0.27957103], ['1396189', 0.2676015], ['1397468', 0.26656395], ['1394630', 0.2511947], ['1392542', 0.25077978], ['1649856', 0.24130861], ['1418211', 0.23419903], ['1397325', 0.23151955], ['1363550', 0.22972202], ['1391313', 0.22845282], ['1396373', 0.22484578], ['1394443', 0.22310717], ['1395870', 0.22014186], ['1361143', 0.21455136], ['1396717', 0.21184087], ['1397528', 0.210027], ['1742030', 0.2090813], ['1432876', 0.20616573], ['1389929', 0.20013365], ['1622900', 0.1965777], ['1360701', 0.19368568]]"
CBN-can-C1-20230705.jpg,"[['1391313', 10.895697], ['1397070', 4.5807366], ['1390690', 4.472363], ['1738627', 2.2393444], ['1357081', 2.1604352], ['1389346', 2.1601107], ['1418211', 1.6579092], ['1395807', 1.3903111], ['1391309', 1.3656394], ['1358733', 1.2714887], ['1393810', 1.2160698], ['1738592', 1.1493347], ['1391312', 1.1385182], ['1391499', 1.0631437], ['1359883', 1.018529], ['1360985', 1.0129204], ['1729043', 0.9896652], ['1394999', 0.9801115], ['1392767', 0.8115164], ['1360874', 0.7983458], ['1657500', 0.6792525], ['1373840', 0.62997293], ['1742099', 0.59997517], ['1359665', 0.5289264], ['1478563', 0.49221265], ['1737491', 0.46362296], ['1397524', 0.46311674], ['1360943', 0.45759034], ['1362020', 0.4536729], ['1743924', 0.409602], ['1738847', 0.37579092], ['1738679', 0.3664142], ['1397382', 0.34565708], ['1394613', 0.3409849], ['1738641', 0.32866338], ['1743101', 0.32353535], ['1418076', 0.29450816], ['1394758', 0.2938976], ['1738042', 0.28470975], ['1397193', 0.27003098], ['1361079', 0.26753023], ['1397123', 0.26446372], ['1392732', 0.26428157], ['1414270', 0.25632888], ['1363544', 0.25006709], ['1358379', 0.23699175], ['1363860', 0.2293996], ['1413421', 0.22935967], ['1363476', 0.22756003], ['1396094', 0.22539145]]"
CBN-can-C2-20230705.jpg,"[['1392767', 18.841734], ['1361281', 4.448543], ['1395807', 2.2048657], ['1741706', 1.7910162], ['1363266', 1.6597718], ['1395862', 1.5841858], ['1389329', 1.5515758], ['1360985', 1.4116335], ['1724565', 1.2551503], ['1738847', 1.2373596], ['1394999', 0.9403197], ['1393977', 0.8495409], ['1391734', 0.78052396], ['1666930', 0.7218501], ['1361099', 0.69038105], ['1394613', 0.6739001], ['1515981', 0.5249561], ['1390532', 0.5218118], ['1392274', 0.5143788], ['1390539', 0.4430314], ['1361708', 0.43822193], ['1389810', 0.4105624], ['1391412', 0.40808907], ['1414270', 0.37106898], ['1737647', 0.35609066], ['1738627', 0.3510345], ['1358733', 0.35014084], ['1363544', 0.347711], ['1392340', 0.3469228], ['1393708', 0.3436702], ['1363421', 0.33838275], ['1391750', 0.32104787], ['1393824', 0.3164766], ['1359669', 0.31281772], ['1395821', 0.2991489], ['1389815', 0.2926945], ['1362620', 0.28524062], ['1363476', 0.28214622], ['1396717', 0.26533788], ['1360205', 0.26225773], ['1358379', 0.25627467], ['1402995', 0.24889724], ['1391313', 0.23781343], ['1391519', 0.22838551], ['1418211', 0.21867831], ['1743101', 0.21713033], ['1396857', 0.20438409], ['1360701', 0.20436615], ['1743803', 0.19900951], ['1360059', 0.19829443]]"
CBN-can-C3-20230705.jpg,"[['1392767', 11.2155905], ['1360985', 9.4230795], ['1652912', 3.0527444], ['1729043', 2.5691812], ['1361281', 2.4433417], ['1363266', 2.136865], ['1402995', 1.7688811], ['1393977', 1.6727811], ['1741706', 1.6003629], ['1392015', 1.0735904], ['1720975', 0.99849516], ['1392323', 0.9706756], ['1432876', 0.8191229], ['1418211', 0.7563333], ['1724565', 0.7443348], ['1363550', 0.72742033], ['1361708', 0.71489775], ['1395807', 0.5595717], ['1509735', 0.55046487], ['1394800', 0.52882564], ['1360991', 0.49153858], ['1741880', 0.47791865], ['1391332', 0.47352654], ['1392340', 0.47200805], ['1394999', 0.4701755], ['1393810', 0.45941988], ['1360984', 0.45937103], ['1742099', 0.44339356], ['1363421', 0.43153712], ['1361647', 0.4300591], ['1389810', 0.42385077], ['1738625', 0.39117914], ['1362023', 0.38088208], ['1390890', 0.36758178], ['1397528', 0.36706355], ['1410243', 0.35339114], ['1361079', 0.341507], ['1396289', 0.32431373], ['1357081', 0.32356966], ['1651162', 0.30974504], ['1392558', 0.30423516], ['1388766', 0.30090928], ['1423209', 0.29574546], ['1392333', 0.2950862], ['1361099', 0.29409575], ['1418612', 0.29214412], ['1358733', 0.2827916], ['1393708', 0.28225031], ['1360563', 0.2799441], ['1651233', 0.27914616]]"
CBN-can-C4-20230705.jpg,"[['1397070', 6.302777], ['1395807', 4.6529083], ['1724565', 3.0106874], ['1741880', 2.904706], ['1393810', 2.5583093], ['1414270', 2.2574577], ['1394800', 2.232931], ['1360985', 1.956899], ['1741706', 1.8019164], ['1418211', 1.4686868], ['1391881', 1.3600509], ['1393657', 1.0691559], ['1397528', 1.0360116], ['1392767', 0.8962393], ['1432876', 0.8296407], ['1697384', 0.7747644], ['1393824', 0.67521495], ['1360984', 0.63638765], ['1390532', 0.6322505], ['1392407', 0.63219833], ['1369068', 0.5512844], ['1395285', 0.53515893], ['1394789', 0.5027627], ['1723120', 0.48100805], ['1391313', 0.47473404], ['1361708', 0.46383107], ['1738847', 0.44990265], ['1394793', 0.43286613], ['1738592', 0.42224625], ['1396094', 0.40642452], ['1394785', 0.40051824], ['1358379', 0.38378826], ['1393977', 0.36673966], ['1720959', 0.3576115], ['1360268', 0.3524517], ['1357574', 0.34797314], ['1363266', 0.34544584], ['1392747', 0.3242506], ['1358733', 0.32294166], ['1390642', 0.30662563], ['1742055', 0.30336478], ['1393708', 0.3031896], ['1395675', 0.29286143], ['1390846', 0.29024863], ['1659032', 0.28913057], ['1359794', 0.28114364], ['1422217', 0.27253142], ['1398805', 0.27049798], ['1363860', 0.2697212], ['1390539', 0.26486745]]"
CBN-can-D1-20230705.jpg,"[['1392767', 24.39797], ['1395807', 3.7827168], ['1741706', 2.3123362], ['1738847', 1.7640615], ['1414270', 1.369872], ['1360985', 1.2195861], ['1363266', 1.067607], ['1391881', 0.9815504], ['1361281', 0.8563341], ['1724565', 0.844951], ['1393977', 0.67770004], ['1392274', 0.66265523], ['1391313', 0.540584], ['1393657', 0.49163318], ['1390690', 0.47945762], ['1432876', 0.46260878], ['1361079', 0.45874658], ['1397070', 0.44338772], ['1389810', 0.408084], ['1723120', 0.39606026], ['1395862', 0.38646147], ['1392323', 0.3761838], ['1418211', 0.37302822], ['1360205', 0.36438167], ['1720939', 0.35568628], ['1373840', 0.35200518], ['1420558', 0.3350964], ['1394999', 0.324283], ['1396309', 0.30028793], ['1393225', 0.29308376], ['1357574', 0.2852708], ['1394793', 0.27549165], ['1742895', 0.26979536], ['1357367', 0.26856944], ['1363476', 0.26410487], ['1357081', 0.26174575], ['1359669', 0.25400186], ['1360268', 0.2501649], ['1395285', 0.2450157], ['1741564', 0.23579328], ['1743101', 0.22764939], ['1697320', 0.21820156], ['1738042', 0.2167874], ['1358733', 0.21385732], ['1389815', 0.21307051], ['1397193', 0.19331321], ['1389346', 0.19197701], ['1390663', 0.1917172], ['1400096', 0.1872874], ['1361708', 0.18682867]]"
CBN-can-D2-20230705.jpg,"[['1742052', 7.6741204], ['1395807', 2.4137652], ['1363553', 2.2253919], ['1394643', 2.2104795], ['1361043', 1.9575996], ['1392323', 1.8387545], ['1361281', 1.616072], ['1423213', 1.350964], ['1655199', 1.1433582], ['1392732', 0.96622276], ['1478563', 0.9550032], ['1361079', 0.9495904], ['1390539', 0.8756998], ['1391499', 0.8625135], ['1741564', 0.84961087], ['1412857', 0.8344423], ['1360874', 0.81241363], ['1390764', 0.81017685], ['1517350', 0.79653114], ['1397070', 0.7942847], ['1391309', 0.7472763], ['1391734', 0.7459224], ['1651233', 0.7395132], ['1357608', 0.6950828], ['1357574', 0.62927324], ['1390690', 0.62503874], ['1722501', 0.5992757], ['1362025', 0.5808609], ['1394999', 0.49130154], ['1741590', 0.46238318], ['1738641', 0.44774505], ['1358733', 0.43134642], ['1392767', 0.42202184], ['1396253', 0.41500857], ['1529289', 0.40849322], ['1389346', 0.36046425], ['1743234', 0.36007193], ['1391312', 0.35428724], ['1394677', 0.34804392], ['1357575', 0.34570646], ['1741614', 0.3242007], ['1361275', 0.32358748], ['1743990', 0.3158443], ['1397528', 0.30721506], ['1396464', 0.3041458], ['1722440', 0.30292207], ['1390642', 0.28896248], ['1395805', 0.28725892], ['1394641', 0.28689358], ['1409318', 0.27904996]]"
CBN-can-D3-20230705.jpg,"[['1396869', 7.123935], ['1425722', 4.402793], ['1722440', 2.4616656], ['1396857', 2.052105], ['1738641', 1.6782787], ['1412857', 1.3920168], ['1395928', 1.1929765], ['1359282', 1.1803465], ['1396408', 1.0359805], ['1363016', 0.98597986], ['1363499', 0.8903386], ['1363056', 0.88994], ['1361294', 0.79574484], ['1361372', 0.7449142], ['1396858', 0.64421904], ['1622901', 0.60216725], ['1356764', 0.59303683], ['1588658', 0.56808203], ['1363447', 0.5158593], ['1399082', 0.5138901], ['1397510', 0.5093917], ['1743923', 0.4142102], ['1393659', 0.40131584], ['1358733', 0.3964732], ['1389543', 0.3707629], ['1396439', 0.36828446], ['1390955', 0.35695985], ['1738592', 0.35371107], ['1721729', 0.3158358], ['1396843', 0.30680305], ['1737647', 0.30196038], ['1362192', 0.29798144], ['1395974', 0.29659548], ['1362331', 0.29286087], ['1743463', 0.28487518], ['1363550', 0.2842334], ['1397546', 0.28308788], ['1390539', 0.27558818], ['1720959', 0.26915053], ['1397070', 0.2664448], ['1492664', 0.2630727], ['1396842', 0.25817662], ['1392367', 0.25089717], ['1391677', 0.24684712], ['1392088', 0.24597132], ['1363579', 0.24554522], ['1363413', 0.24386773], ['1391331', 0.24262355], ['1744479', 0.2272563], ['1396871', 0.22715491]]"
CBN-can-D4-20230705.jpg,"[['1729043', 10.06079], ['1389346', 7.4201164], ['1742099', 7.1577616], ['1397070', 4.129176], ['1393810', 3.683495], ['1724565', 2.856551], ['1357081', 1.7920295], ['1390345', 1.6516712], ['1395807', 1.6255202], ['1360985', 1.0556687], ['1363860', 0.93591225], ['1363266', 0.8501483], ['1393468', 0.7265088], ['1394793', 0.6719681], ['1393824', 0.65958375], ['1432876', 0.6495787], ['1741706', 0.5818248], ['1390642', 0.5169416], ['1356571', 0.4990277], ['1739163', 0.4605168], ['1414270', 0.449959], ['1392566', 0.44759974], ['1392767', 0.43421593], ['1721312', 0.4292882], ['1418211', 0.40830532], ['1392407', 0.40413225], ['1743742', 0.39716846], ['1392549', 0.3932433], ['1424250', 0.39016896], ['1393657', 0.38597375], ['1396282', 0.38337702], ['1392558', 0.37785053], ['1743968', 0.36231035], ['1389532', 0.34699032], ['1395675', 0.3467887], ['1357817', 0.3467872], ['1394445', 0.34259966], ['1391499', 0.32533014], ['1389929', 0.3243453], ['1357332', 0.32215133], ['1395285', 0.31616193], ['1393602', 0.3156838], ['1397528', 0.31348503], ['1394800', 0.30918846], ['1622914', 0.2866644], ['1743101', 0.282319], ['1362271', 0.28020054], ['1741564', 0.27349445], ['1395862', 0.24477325], ['1392567', 0.2381399]]"
CBN-can-E1-20230706.jpg,"[['1392323', 47.998257], ['1361281', 8.160033], ['1392558', 1.3745323], ['1390764', 1.1251328], ['1362592', 1.0480133], ['1363553', 0.7739787], ['1361914', 0.6820005], ['1654010', 0.64732015], ['1397070', 0.60336494], ['1722501', 0.5296734], ['1397535', 0.47716653], ['1651363', 0.3912289], ['1359282', 0.39038292], ['1657500', 0.38089845], ['1738627', 0.337327], ['1556990', 0.33374345], ['1358733', 0.30282918], ['1361284', 0.28336528], ['1394677', 0.27710873], ['1414387', 0.2682908], ['1392534', 0.26704454], ['1651233', 0.26091084], ['1720968', 0.25444016], ['1655199', 0.2487426], ['1394999', 0.24550506], ['1356764', 0.24540173], ['1396718', 0.24502498], ['1393845', 0.24106857], ['1394613', 0.24094537], ['1743968', 0.23411584], ['1426085', 0.22939676], ['1738640', 0.19252649], ['1722440', 0.19058174], ['1394540', 0.1862432], ['1391207', 0.17581779], ['1363476', 0.17044152], ['1720959', 0.1694305], ['1395715', 0.16470103], ['1738847', 0.15690857], ['1392566', 0.15612753], ['1359987', 0.1549497], ['1361294', 0.14681855], ['1391666', 0.14653571], ['1391412', 0.14609699], ['1392407', 0.1460619], ['1374758', 0.14146358], ['1549015', 0.13193548], ['1392539', 0.12880571], ['1391734', 0.12821731], ['1393691', 0.12771714]]"
